,log.installment,fico,purpose_credit_card,revol.util,log.days.with.cr.line,poss.getting.loan,loan.info,purpose_educational,log.annual.inc,credit.policy,log.int.rate,dti,fico.to.delinq.2yrs,pub.rec_0,purpose_major_purchase,inq.last.6mths,revol.bal.to.annual.income,purpose_small_business,pub.rec_1,credit.value,target
18,0.8642336784477982,0.46511627906976744,0,0.5025210084033613,0.44209535959921786,0.0,0.5678285311043393,0,0.38048774960652787,1,0.31513232344951136,0.1268357810413885,0.08365750314614392,1,0,0.0,0.06316947603091856,0,0,0.14667400806417472,1
19,0.5188631512155029,0.2558139534883721,0,0.7092436974789916,0.17280874626194,0.07130124777183601,0.10344733810879445,0,0.5189722685582421,1,0.6416173495214761,0.09145527369826435,0.13439056194095067,1,1,0.09090909090909091,0.0026952107189172803,0,0,0.05302341647913051,1
20,0.541449841292789,0.7441860465116279,0,0.1949579831932773,0.614039688771086,0.0052042674993494666,0.08341690049412513,0,0.5794663510181778,1,0.14515596666093883,0.5367156208277702,0.1974366485045145,1,0,0.030303030303030304,0.10870956872706782,0,0,0.2687641000528438,1
21,0.8049257412156525,0.8604651162790697,0,0.2319327731092437,0.8828844397457623,0.0,0.32552735114478165,0,0.4695450030833309,1,0.19032379385632547,0.08644859813084112,0.13379113001610482,1,0,0.0,0.03095251142146082,0,0,0.6737533867792196,1
22,0.7096615351291992,0.23255813953488372,1,0.48487394957983193,0.336084058873918,0.0,0.11987866168166933,0,0.6574567875099564,1,0.5343069431712429,0.2650200267022697,0.22670300811211855,1,0,0.0,0.0579046187294667,0,0,0.0996468018447416,1
23,0.811124904614688,0.7906976744186046,1,0.2907563025210084,0.6570219344976157,0.011042097998619736,0.13024046329525937,0,0.7179508726808862,1,0.13652270494745547,0.23531375166889185,0.3379504401917056,1,0,0.030303030303030304,0.03706202027003868,0,0,0.31183672947814545,1
24,0.6929002608951363,0.27906976744186046,0,0.48823529411764705,0.5351521582659867,0.0,0.1439521798672934,0,0.5900990646673875,1,0.44765461988584104,0.2937249666221629,0.17809969564624986,0,0,0.0,0.016915665774719427,0,1,0.2040763033832138,1
25,0.493890122942179,0.46511627906976744,0,0.30756302521008405,0.26938294391694834,0.0,0.01899616772755751,0,0.9058626571075112,1,0.21744139982053676,0.33377837116154874,0.20249067976283422,1,0,0.0,0.01571047898098223,0,0,0.018062249394051932,1
26,0.48729930903666807,0.8837209302325582,0,0.04789915966386555,0.5989655937545834,0.06944444444444445,0.07904745717779456,0,0.5406717991924763,1,0.10406222249549324,0.009345794392523366,0.17709123974744456,1,0,0.030303030303030304,0.006634364831130999,0,0,0.2550580863967788,1
27,0.6285765049487121,0.23255813953488372,0,0.4327731092436975,0.22009448151468905,0.0,0.4187683009189245,0,0.24697766932568843,1,0.5479727946724167,0.4769692923898531,0.018954164272871138,1,0,0.0,0.05192664855449884,0,0,0.02618605728748599,1
28,0.48729930903666807,0.7441860465116279,0,0.11512605042016806,0.5902379569862817,0.0,0.023521972752407458,0,0.8453685746475756,1,0.10406222249549324,0.009345794392523366,0.5377021652442311,1,0,0.0,0.00432875465292785,0,0,0.24743089051285935,1
29,0.48729930903666807,0.9302325581395349,0,0.0058823529411764705,0.7123428743632106,0.0,0.023521972752407458,0,0.8453685746475756,1,0.10406222249549324,0.12416555407209613,0.565910705373806,1,0,0.0,0.11712127040872138,0,0,0.37715056787695816,1
30,0.48995391018114104,0.6046511627906976,0,0.1630252100840336,0.4817419443212713,0.0,0.051077172801116226,0,0.6574567875099564,1,0.15018760721094324,0.0767690253671562,0.25491154797540316,1,0,0.0,0.02653619659948814,0,0,0.16897973284969112,1
31,0.6499783262549482,0.37209302325581395,1,0.22605042016806723,0.7415378781063854,0.01201201201201201,0.5357096134141273,0,0.1925759643666046,1,0.3073902827279488,0.2136181575433912,0.015237689138825956,1,0,0.030303030303030304,0.1344869103138457,0,0,0.2025577936859325,1
32,0.48729930903666807,0.7674418604651163,0,0.1638655462184874,0.7274843352873893,0.0,0.03243347047764621,0,0.7673781354448033,1,0.10406222249549324,0.0,0.40424050665414074,1,0,0.0,0.01104169916222096,0,0,0.397222135992535,1
33,0.2937546273201009,0.6976744186046512,0,0.11008403361344538,0.6786203611998232,0.0,0.021620956003226607,0,0.6832953200966762,1,0.15018760721094324,0.3781708945260347,0.2888323172188358,1,0,0.0,0.0180941050663592,0,0,0.3359178322338164,1
34,0.49258406929568077,0.6744186046511628,1,0.19327731092436976,0.6066312073522391,0.0,0.0702691833773513,0,0.5794663510181778,1,0.1953262627892832,0.5190253671562083,0.19346982257651435,1,0,0.0,0.24091079476975766,0,0,0.2619421563850585,1
35,0.48729930903666807,0.7441860465116279,0,0.05714285714285714,0.4165244291123137,0.0,0.053070622496727025,0,0.6435512073804773,1,0.10406222249549324,0.12783711615487317,0.2518791310747285,1,0,0.0,0.010541780630623441,0,0,0.13377085713273257,1
36,0.48729930903666807,0.813953488372093,1,0.0050420168067226885,0.5169435513290118,0.0,0.05969216830619285,0,0.6133980058522311,1,0.10406222249549324,0.01034712950600801,0.2291536272530412,1,0,0.0,0.0006953305607038344,0,0,0.19140493129317437,1
37,0.5030246656582948,0.27906976744186046,1,0.13529411764705884,0.5529311047846021,0.12066365007541478,0.06989751061033536,0,0.5969627050500208,1,0.3733020194964378,0.040387182910547395,0.18283872887383446,0,0,0.09090909090909091,0.09298134971244479,0,1,0.21721123315605853,1
38,0.4978256564024211,0.4418604651162791,0,0.4084033613445378,0.5768295323919865,0.009843730773963333,0.11508437779622623,0,0.45847818609830654,1,0.2848239955470869,0.2680240320427236,0.11293796745139169,1,0,0.030303030303030304,0.16149032224167564,0,0,0.23613585452217387,1
39,0.4952080010716487,0.4883720930232558,0,0.3294117647058824,0.5890370774363302,0.006874624043997594,0.02786647848782883,0,0.8168054009197144,1,0.24020405966227992,0.39819759679572764,0.4483516124077918,1,0,0.030303030303030304,0.09207192476365446,0,0,0.24639863843834428,1
40,0.48995391018114104,0.6046511627906976,0,0.22100840336134456,0.5551090439674695,0.0,0.02694842046192208,0,0.8168054009197144,1,0.15018760721094324,0.18524699599465955,0.46421891616177896,1,0,0.0,0.06222546837068141,0,0,0.21887430594277782,1
41,0.48729930903666807,0.7674418604651163,0,0.14201680672268907,0.5169435513290118,0.0,0.04134496794252927,0,0.7068840529848676,1,0.10406222249549324,0.07643524699599466,0.3220478739040738,1,0,0.0,0.01910589731510425,0,0,0.19140493129317437,1
42,0.34785537611752354,0.6511627906976745,0,0.06554621848739496,0.40749381856499856,0.00572000572000572,0.1296080804348552,0,0.28163321865670593,1,0.1953262627892832,0.4853137516688918,0.05956740949639491,1,0,0.030303030303030304,0.040058766527267455,1,0,0.1294698068222518,1
43,0.35438735122253195,0.3023255813953488,0,0.0,0.536667629840717,0.0,0.014020976986426697,0,0.8453685746475756,1,0.3073902827279488,0.0,0.23199211158996477,1,0,0.0,0.0,0,0,0.09675195604810645,1
44,0.5030246656582948,0.4186046511627907,1,0.39579831932773113,0.6320112795679402,0.0,0.19174756040059085,0,0.33106048413161665,1,0.3733020194964378,0.6221628838451269,0.06753632225477468,1,0,0.0,0.1444742394712165,0,0,0.28602803812375055,1
45,0.507807896192069,0.8604651162790697,1,0.12100840336134454,0.6554670095770275,0.0,0.07510763993545362,0,0.575827378353535,1,0.17243148118215412,0.4796395193591455,0.20123774932948385,1,0,0.0,0.025306656850576387,0,0,0.3101688777084053,1
46,0.5104815748677876,0.6976744186046512,0,0.13865546218487396,0.7070161281499644,0.0,0.6542449626899598,1,0.0,1,0.12715916112887005,0.10013351134846461,0.017046630391581986,1,0,0.0,0.04085909113959642,0,0,0.3703262347176622,1
47,0.49689100732516683,0.7441860465116279,0,0.20084033613445376,0.5809091746754399,0.0,0.17111183139478345,0,0.3485568381634597,1,0.17243148118215412,0.493324432576769,0.08038531211899329,1,0,0.0,0.040505117966008315,0,0,0.23951934743308553,1
48,0.493890122942179,0.5116279069767442,1,0.31596638655462184,0.47605408100114965,0.0,0.07284462907106078,0,0.5721388948055183,1,0.21744139982053676,0.3324432576769026,0.1791222543971568,1,0,0.0,0.08804367499989404,0,0,0.1655962399387796,1
49,0.526989898712611,0.8372093023255814,0,0.08571428571428572,0.7423019394284264,0.0,0.04593873693662511,0,0.7179508726808862,1,0.10406222249549324,0.009012016021361816,0.34235802458362724,1,0,0.0,0.006166423194182208,0,0,0.4178671774828422,1
50,0.48729930903666807,0.7906976744186046,1,0.0,0.6657960295902049,0.04192872117400419,0.1156074468490875,0,0.44098183206646396,1,0.10406222249549324,0.03738317757009346,0.11735965623857716,1,0,0.030303030303030304,0.010841648505464914,0,0,0.3214113453446385,1
51,0.6962512616037431,0.46511627906976744,0,0.45714285714285713,0.23347582966826277,0.0,0.4134443562584246,0,0.3062465771481872,1,0.3073902827279488,0.3571428571428571,0.06200643322034149,1,0,0.0,0.03532263108054551,1,0,0.06747733501385622,1
52,0.9587699590482225,0.6976744186046512,0,0.1957983193277311,0.4388043154303589,0.0,0.5941539443496366,0,0.45847818609830654,1,0.32918901678250884,0.13518024032042722,0.12224678565356625,1,0,0.0,0.013806684332992283,1,0,0.14495119844847196,1
53,0.3966794413310322,0.46511627906976744,0,0.3453781512605042,0.2874040501670396,0.00509683995922528,0.2919800617214979,1,0.11458552706152766,1,0.2848239955470869,0.5487316421895861,0.027169901543172722,1,0,0.030303030303030304,0.05804913324290904,0,0,0.08301607397754943,1
54,0.34755759804148284,0.06976744186046512,0,0.7756302521008404,0.23994526498560062,0.006550397117825268,0.06457673927359554,0,0.4812184049752648,1,0.6974007304421658,0.41955941255006673,0.10868341394550067,1,0,0.030303030303030304,0.016118740849854936,0,0,0.06919775513804856,1
55,0.7553613158184161,0.627906976744186,0,0.0680672268907563,0.9306751871341337,0.009811135638950207,0.2312551926983782,0,0.5189722685582421,1,0.32918901678250884,0.5714285714285714,0.07229651333304984,1,0,0.06060606060606061,0.07850314266572261,1,0,0.3900549134681349,1
56,0.10208288198291261,0.23255813953488372,1,0.6369747899159663,0.1760031382484795,0.058479532163742694,0.06885205594785539,0,0.2211391370100681,1,0.39561302241451596,0.06809078771695594,0.03996247447086612,1,0,0.06060606060606061,0.01577450737932915,0,0,0.05371397402031794,1
57,0.9067745071308525,0.32558139534883723,1,0.622689075630252,0.5690694719661035,0.0,0.1658611682609999,0,0.7581874455896871,1,0.5260958738242038,0.338785046728972,0.3419701553724329,1,0,0.0,0.07864184248027396,0,0,0.2298252579086249,0
58,0.7572703190905377,0.32558139534883723,1,0.784873949579832,0.587699917847495,0.016666666666666666,0.18886361299478188,0,0.5794663510181778,1,0.4614736788069717,0.5006675567423231,0.1736356929365134,1,0,0.09090909090909091,0.15702087889533414,0,0,0.24525408118039305,1
59,0.5666464685062469,0.46511627906976744,0,0.5823529411764705,0.38648081317738026,0.0,0.11685563048503317,0,0.5189722685582421,1,0.26219194131608564,0.2576769025367156,0.14391094418066291,1,0,0.0,0.01533214625549898,0,0,0.11994775931021069,1
60,0.7546887064862491,0.32558139534883723,0,0.604201680672269,0.7884222247326247,0.0,0.2151898314599961,0,0.5406717991924763,1,0.4178601083163583,0.23831775700934577,0.0453808649000187,1,0,0.0,0.04995979810651187,0,0,0.15523787712682086,1
61,0.48729930903666807,0.7441860465116279,0,0.11764705882352941,0.7692153484787752,0.050078247261345854,0.13045994323786014,0,0.4090509206233953,1,0.10406222249549324,0.08511348464619492,0.10216230481978429,1,0,0.06060606060606061,0.01752571034246051,0,0,0.4580676610514688,1
62,0.3979809629980425,0.32558139534883723,0,0.2722689075630252,0.24015853486190603,0.0,0.19753490240650382,0,0.2211391370100681,1,0.3073902827279488,0.050066755674232306,0.04137290147169475,1,0,0.0,0.025748155149954433,0,0,0.06925510247552165,1
63,0.3608301837411108,0.2558139534883721,0,0.5957983193277311,0.4182984689380283,0.020989111898202812,0.09569568847256059,0,0.38163747944981413,1,0.4178601083163583,0.2493324432576769,0.07830511213422844,0,0,0.06060606060606061,0.008052927360850573,0,1,0.13463106719482867,1
64,0.3888464202819263,0.6511627906976745,1,0.05042016806722689,0.6195863136576983,0.0,0.03567182580014124,0,0.651979847666912,1,0.15018760721094324,0.2843791722296395,0.12320587630448182,1,0,0.0,0.017958764407446478,0,0,0.13116035853195224,1
65,0.0475988959184043,0.3488372093023256,0,0.3100840336134454,0.16825175665883957,0.005745888098829275,0.03152928506998184,0,0.3649123896552497,1,0.32918901678250884,0.48297730307076103,0.07561500111339138,1,0,0.030303030303030304,0.03610503564740862,0,0,0.05205090123359873,0
66,0.3966794413310322,0.4186046511627907,0,0.1722689075630252,0.6195863136576983,0.0,0.04787850383400396,0,0.5900990646673875,1,0.2848239955470869,0.3691588785046729,0.08981401718821044,1,0,0.0,0.0572157836552621,0,0,0.13116035853195224,1
67,0.49651982711441406,0.46511627906976744,0,0.3378151260504202,0.6726068883485601,0.0,0.04014058928768879,0,0.7285835836191018,1,0.26219194131608564,0.2853805073431242,0.31965014876730213,1,0,0.0,0.04413578560338935,0,0,0.3290385412285577,1
68,0.7104739100936571,0.4418604651162791,0,0.553781512605042,0.4354815081225954,0.0,0.35009935670313475,0,0.37285064094849624,1,0.5479727946724167,0.5801068090787717,0.08052988100058167,1,0,0.0,0.17365834852920808,0,0,0.14323077832427963,1
69,0.4886296932219916,0.6511627906976745,0,0.019327731092436972,0.6405781738541161,0.011883541295306,0.02073352267182644,0,0.87729948337965,1,0.12715916112887005,0.2162883845126836,0.589887961109286,1,0,0.030303030303030304,0.002626804355446541,0,0,0.2946277492532014,1
70,0.48729930903666807,0.9302325581395349,1,0.008403361344537815,0.8234741495645617,0.0,0.07317174471416843,0,0.5607624253751217,1,0.10406222249549324,0.15220293724966621,0.193699017261483,1,0,0.0,0.003177964197391203,0,0,0.55091538991189,1
71,0.6051624627244472,0.6744186046511628,0,0.20504201680672268,0.6327058740222365,0.09557945041816009,0.050960228353585595,0,0.7673781354448033,1,0.15018760721094324,0.09078771695594126,0.3936623041853968,1,0,0.12121212121212122,0.043192690031896235,0,0,0.28671620617342725,1
72,0.6314141586240714,0.5116279069767442,0,0.4016806722689075,0.42872845949625915,0.01653234139284976,0.1856177636555182,0,0.45847818609830654,1,0.2848239955470869,0.5050066755674233,0.11547673605198475,1,0,0.09090909090909091,0.06435328630683315,0,0,0.13979232756740564,1
73,0.5929592072929597,0.3023255813953488,0,0.6327731092436975,0.6874260304449757,0.0,0.03568931006958198,0,0.8624410024150695,1,0.6335190245208014,0.21528704939919893,0.5017397979883176,1,0,0.0,0.07246706818000233,1,0,0.3462427424704806,0
74,0.30029725346619235,0.7441860465116279,0,0.031932773109243695,0.6160018299491274,0.012698412698412698,0.0345951350800971,0,0.5794663510181778,1,0.26219194131608564,0.6675567423230975,0.1974366485045145,1,0,0.09090909090909091,0.0009814032952170097,0,0,0.27059921485198246,0
75,0.31315113273348566,0.32558139534883723,0,0.2949579831932773,0.6490219470650236,0.004232804232804232,0.09214900878406801,0,0.3485568381634597,1,0.48284473951891826,0.6675567423230975,0.07023023773583274,1,0,0.030303030303030304,0.02914111083558293,0,0,0.3033469340406192,0
76,0.8241185421359435,0.46511627906976744,0,0.28823529411764703,0.6422071135385256,0.01839080459770115,0.44674845536575203,0,0.4090509206233953,1,0.3733020194964378,0.45060080106809075,0.09369974284493876,0,0,0.09090909090909091,0.04455306458253134,0,1,0.29629082203992063,0
77,0.42402644778030774,0.7441860465116279,0,0.09243697478991597,0.3033713643705073,0.0,0.10390153793748234,1,0.4090509206233953,1,0.10406222249549324,0.11515353805073432,0.10216230481978429,1,0,0.0,0.002257409997272431,0,0,0.08817733435012635,1
78,0.23351508056069634,0.46511627906976744,1,0.16638655462184876,0.4182984689380283,0.012572685840012572,0.028576175094079257,0,0.5607624253751217,1,0.1953262627892832,0.2026034712950601,0.16901654478389128,1,0,0.030303030303030304,0.023324615456129533,0,0,0.13463106719482867,1
79,0.43842908551211685,0.4418604651162791,0,0.66890756302521,0.3728104130215667,0.004678362573099415,0.2552370500523866,0,0.1925759643666046,1,0.3516269357397829,0.6008010680907877,0.03815007575944709,1,0,0.030303030303030304,0.08410942407217228,0,0,0.11410072037946735,1
80,0.34392966406353215,0.6976744186046512,0,0.008403361344537815,0.7757558496998085,0.0,0.022760042678555227,0,0.7179508726808862,1,0.12715916112887005,0.07142857142857142,0.3291352714078625,1,0,0.0,0.046078526175908935,0,0,0.4683925712881335,1
81,0.34392966406353215,0.6976744186046512,0,0.0058823529411764705,0.7757558496998085,0.0,0.06171888664818711,0,0.4695450030833309,1,0.12715916112887005,0.17857142857142855,0.1276205119175561,1,0,0.0,0.11519631637583987,0,0,0.4683925712881335,1
82,0.328365858704914,0.6046511627906976,0,0.12521008403361344,0.46976424925535126,0.005555555555555556,0.02263350466352638,0,0.7068840529848676,1,0.1953262627892832,0.5006675567423231,0.30723839042836953,1,0,0.030303030303030304,0.01859512980125017,0,0,0.1619283998320132,1
83,0.43322322024027116,0.5116279069767442,0,0.12521008403361344,0.46976424925535126,0.005555555555555556,0.0419452019526088,0,0.6574567875099564,1,0.26219194131608564,0.5006675567423231,0.24785941300958203,1,0,0.030303030303030304,0.0223141558330404,0,0,0.1619283998320132,1
84,0.34785537611752354,0.5813953488372093,0,0.2579831932773109,0.4388043154303589,0.0,0.05034417396229679,0,0.5278615690776899,1,0.1953262627892832,0.4082109479305741,0.1543974684594904,1,0,0.0,0.01623216808934342,0,0,0.14495119844847196,1
85,0.5287490704935225,0.23255813953488372,0,0.30420168067226894,0.4615028438669779,0.021947873799725653,0.1812050342209606,0,0.37285064094849624,1,0.43935136530011476,0.23698264352469958,0.07497632469001385,1,0,0.06060606060606061,0.015948455003807885,0,0,0.15722591815922082,1
86,0.7860688567633195,0.2558139534883721,1,0.5781512605042016,0.4355928617376739,0.008663634394628547,0.26905447833973245,0,0.5189722685582421,1,0.6550958187759409,0.651535380507343,0.13439056194095067,1,0,0.06060606060606061,0.1508314709263454,0,0,0.1432881256617527,1
87,0.42534557369002557,0.627906976744186,0,0.14369747899159666,0.41462051675722217,0.0,0.06664532696190598,0,0.5269856414951555,1,0.12715916112887005,0.11548731642189586,0.15605683591316058,1,0,0.0,0.008492129795592157,0,0,0.1328532997331634,1
88,0.8921991784135562,0.23255813953488372,1,0.5226890756302521,0.3085179339824551,0.0,0.25996973473511803,0,0.628893616493089,1,0.6550958187759409,0.17489986648865155,0.20336044256386407,1,0,0.0,0.06803848907449705,0,0,0.08990014396582914,1
89,0.8911880910749898,0.5813953488372093,0,0.35714285714285715,0.37253594480186086,0.0,0.2305190794993099,0,0.646389970524932,1,0.26219194131608564,0.09546061415220293,0.24275366842202428,1,0,0.0,0.02934632988688826,1,0,0.11398602570452117,0
90,0.37557354415160416,0.27906976744186046,0,0.46302521008403363,0.2134117281522823,0.02014098690835851,0.2470846730217825,0,0.14314869970499167,1,0.39561302241451596,0.40854472630173566,0.028820101144834732,1,0,0.09090909090909091,0.052298944991419634,1,0,0.062371032487241934,0
91,0.49143410278614147,0.32558139534883723,0,0.7235294117647059,0.3085179339824551,0.0,0.18399541051431237,0,0.33106048413161665,1,0.3733020194964378,0.4125500667556742,0.06542068175587622,1,0,0.0,0.11227764443754261,0,0,0.08990014396582914,1
92,0.7445681009213707,0.7209302325581395,0,0.32857142857142857,0.9161817511426227,0.0,0.08555365441693989,0,0.7673781354448033,1,0.1953262627892832,0.16021361815754337,0.3989514054197688,1,0,0.0,0.11295441166758369,0,0,0.7539799222405018,1
93,0.5829819412116732,0.4186046511627907,1,0.219327731092437,0.5322629952002512,0.00935672514619883,0.08471919322700117,0,0.6228012376367406,1,0.3733020194964378,0.6008010680907877,0.21110368589661502,1,0,0.06060606060606061,0.05204480516268554,0,0,0.20201418872569338,1
94,0.672440623296902,0.8372093023255814,0,0.07731092436974789,0.6725562499934318,0.01979707993071022,0.16002365867229076,0,0.5321992543582542,1,0.15018760721094324,0.11648865153538052,0.16921400555913102,1,0,0.030303030303030304,0.1753982580583944,0,0,0.32898119389108443,1
95,0.4886296932219916,0.6976744186046512,0,0.047058823529411764,0.3643243723689812,0.029629629629629627,0.11651769153216722,0,0.44098183206646396,1,0.12715916112887005,0.16688918558077437,0.1141861954842258,1,0,0.06060606060606061,0.008263488681394739,0,0,0.11060253279360967,1
96,0.7014512928061519,0.5348837209302325,0,0.3764705882352941,0.8379319568378353,0.008465608465608464,0.04900372848954024,0,0.87729948337965,1,0.39561302241451596,0.6675567423230975,0.5700538314428683,1,0,0.06060606060606061,0.1307333773216938,0,0,0.5786141539113862,1
97,0.6870418688443992,0.813953488372093,0,0.047058823529411764,0.7625326033783357,0.15503875968992248,0.059349324995208494,0,0.8060521727433465,1,0.15018760721094324,0.024032042723631505,0.473354955324662,1,0,0.09090909090909091,0.004830359176259424,0,0,0.4477475297978261,1
98,0.672440623296902,0.8372093023255814,0,0.08067226890756302,0.7880070557758742,0.0,0.11105280563582884,0,0.628893616493089,1,0.15018760721094324,0.08144192256341788,0.2446154323473314,1,0,0.0,0.12277878112446888,0,0,0.4883470552372533,1
99,0.6104337270929124,0.8372093023255814,0,0.0,0.59103865520539,0.025015634771732333,0.0868278816460387,0,0.6377829170125372,1,0.24020405966227992,0.32242990654205606,0.2529933680009523,1,0,0.09090909090909091,0.3766027753317482,0,0,0.24812144805404676,1
100,0.22700163225208203,0.7441860465116279,0,0.15546218487394958,0.672404283762401,0.0,0.014952136222617901,0,0.7023276528415787,1,0.08162136218492488,0.014352469959946594,0.3144879846556802,1,0,0.0,0.010919510714838,0,0,0.32880915187866566,1
101,0.3463334521616748,0.2558139534883721,0,0.6302521008403361,0.6472643834139087,0.0,0.07231833149084352,0,0.44098183206646396,1,0.4178601083163583,0.09345794392523364,0.04619479882224758,1,0,0.0,0.017329612025000003,0,0,0.14492491427124585,1
102,0.2761758021831414,0.4186046511627907,0,0.0,0.5596393964787679,0.0,0.0252624870973086,0,0.646389970524932,1,0.6335190245208014,0.5637516688918558,0.23090608162589063,1,0,0.0,0.0001453635221669873,1,0,0.2223724935286358,0
103,0.6870418688443992,0.8372093023255814,0,0.031092436974789917,0.6419829559402828,0.0,0.06894214113997343,0,0.7673781354448033,1,0.15018760721094324,0.19492656875834444,0.4121741585056987,1,0,0.0,0.06777155249873337,0,0,0.29606143269002827,1
104,0.8435234018890052,0.6976744186046512,0,0.13949579831932774,0.6602002325488066,0.00842548709847288,0.2492702691567379,0,0.5794663510181778,1,0.24020405966227992,0.31875834445927903,0.19479209788584773,1,0,0.030303030303030304,0.014005974908320076,0,0,0.3152727907435089,1
105,0.6870418688443992,0.8604651162790697,0,0.031092436974789917,0.6419268904319648,0.0,0.1241192336908596,0,0.6133980058522311,1,0.15018760721094324,0.10380507343124165,0.23215078464198152,1,0,0.0,0.11959685644105951,0,0,0.2960040853525554,1
